timestamp,can_id,data
2025-06-29 22:12:49.629,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.629,0x488,21 21 116 166 0 0 176
2025-06-29 22:12:49.635,0x580,0 0 25 15 74 68 144
2025-06-29 22:12:49.641,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.641,0x280,25 9 12 21 0 21 21
2025-06-29 22:12:49.641,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.641,0x280,25 9 12 21 0 21 21
2025-06-29 22:12:49.649,0x288,173 48 0 0 78 211 11
2025-06-29 22:12:49.657,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.657,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.657,0x420,0 0 0 173 50 128 0
2025-06-29 22:12:49.657,0x470,0 50 0 2
2025-06-29 22:12:49.657,0x570,0 0 0
2025-06-29 22:12:49.669,0x280,26 255 11 21 0 21 21
2025-06-29 22:12:49.674,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.674,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.676,0x488,21 21 116 166 0 0 0
2025-06-29 22:12:49.685,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.685,0x488,21 21 116 166 0 0 16
2025-06-29 22:12:49.691,0x280,26 255 11 21 0 21 21
2025-06-29 22:12:49.691,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.691,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.698,0x280,26 1 12 21 0 21 21
2025-06-29 22:12:49.698,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.707,0x470,0 50 0 2
2025-06-29 22:12:49.708,0x280,26 1 12 21 0 21 21
2025-06-29 22:12:49.708,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.708,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.718,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.718,0x280,26 1 12 21 0 21 21
2025-06-29 22:12:49.724,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.727,0x280,26 1 12 21 0 21 21
2025-06-29 22:12:49.727,0x288,173 48 0 0 78 210 11
2025-06-29 22:12:49.735,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.741,0x488,21 21 116 166 0 0 96
2025-06-29 22:12:49.741,0x380,111 0 0 128 0 0 7
2025-06-29 22:12:49.741,0x480,0 178 219 0 64 2 191
2025-06-29 22:12:49.741,0x520,0 1 242 106 76 163 1
2025-06-29 22:12:49.748,0x280,27 244 11 21 0 21 21
2025-06-29 22:12:49.748,0x320,3 17 0 0 0 0 0
2025-06-29 22:12:49.757,0x470,0 50 0 2
2025-06-29 22:12:49.757,0x570,0 0 0
