timestamp,can_id,data
2025-06-22 18:09:02.264,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.271,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.271,0x280,DATA:41 17 15 44 14 0 19 0
2025-06-22 18:09:02.276,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.282,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.282,0x588,DATA:234 121 114 136 0 1 0 0
2025-06-22 18:09:02.287,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:02.291,0x280,DATA:41 16 253 43 13 0 19 0
2025-06-22 18:09:02.291,0x320,DATA:4 0 21 154 29 192 30 0
2025-06-22 18:09:02.299,0x280,DATA:41 16 217 43 13 0 19 0
2025-06-22 18:09:02.304,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.305,0x280,DATA:41 16 225 43 12 0 19 0
2025-06-22 18:09:02.305,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.315,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.320,0x280,DATA:41 16 193 43 12 0 19 0
2025-06-22 18:09:02.320,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.326,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.332,0x280,DATA:41 15 199 43 12 0 19 0
2025-06-22 18:09:02.333,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.337,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.341,0x280,DATA:41 15 199 43 12 0 19 0
2025-06-22 18:09:02.348,0x288,DATA:143 169 56 30 0 82 231 9
2025-06-22 18:09:02.348,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.354,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.354,0x488,DATA:8 0 12 114 166 0 0 208
2025-06-22 18:09:02.360,0x320,DATA:4 0 21 154 29 192 30 0
2025-06-22 18:09:02.360,0x280,DATA:41 14 186 43 11 0 19 0
2025-06-22 18:09:02.370,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.370,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.374,0x320,DATA:4 0 21 252 28 192 30 0
2025-06-22 18:09:02.381,0x280,DATA:41 14 206 43 11 0 19 0
2025-06-22 18:09:02.381,0x288,DATA:213 169 56 30 0 82 231 9
2025-06-22 18:09:02.388,0x280,DATA:41 14 179 43 10 0 19 0
2025-06-22 18:09:02.388,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.395,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.395,0x280,DATA:41 13 191 43 10 0 19 0
2025-06-22 18:09:02.402,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.409,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.409,0x280,DATA:41 13 176 43 10 0 19 0
2025-06-22 18:09:02.416,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.420,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.425,0x280,DATA:41 13 196 43 10 0 19 0
2025-06-22 18:09:02.425,0x288,DATA:17 169 56 30 0 82 231 9
2025-06-22 18:09:02.431,0x488,DATA:158 0 10 114 166 0 0 64
2025-06-22 18:09:02.437,0x320,DATA:4 0 21 252 28 128 30 0
2025-06-22 18:09:02.437,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:02.441,0x570,DATA:3 0 0 0
2025-06-22 18:09:02.443,0x280,DATA:41 12 181 43 9 0 19 0
2025-06-22 18:09:02.443,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.451,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.451,0x320,DATA:4 0 21 252 28 128 30 0
2025-06-22 18:09:02.458,0x280,DATA:41 12 193 43 9 0 19 0
2025-06-22 18:09:02.465,0x288,DATA:81 169 56 30 0 82 231 9
2025-06-22 18:09:02.470,0x280,DATA:41 12 188 43 9 0 19 0
2025-06-22 18:09:02.471,0x288,DATA:143 169 58 30 0 82 231 9
2025-06-22 18:09:02.472,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.478,0x280,DATA:41 11 188 43 9 0 19 0
2025-06-22 18:09:02.478,0x288,DATA:143 169 59 30 0 82 231 9
2025-06-22 18:09:02.486,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.492,0x280,DATA:41 5 208 43 9 0 19 0
2025-06-22 18:09:02.493,0x288,DATA:143 169 59 29 0 82 231 9
2025-06-22 18:09:02.499,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.500,0x488,DATA:109 0 9 114 166 0 0 176
2025-06-22 18:09:02.507,0x588,DATA:234 121 114 129 0 1 0 0
2025-06-22 18:09:02.507,0x280,DATA:41 10 183 43 8 0 19 0
2025-06-22 18:09:02.515,0x288,DATA:213 169 59 29 0 82 231 9
2025-06-22 18:09:02.519,0x320,DATA:4 0 21 72 29 128 30 0
2025-06-22 18:09:02.519,0x280,DATA:41 10 166 43 8 0 19 0
2025-06-22 18:09:02.527,0x288,DATA:213 169 59 29 0 82 231 9
2025-06-22 18:09:02.531,0x280,DATA:41 10 201 43 8 0 19 0
2025-06-22 18:09:02.534,0x288,DATA:213 169 59 29 0 82 231 9
2025-06-22 18:09:02.537,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.542,0x5D0,DATA:128 2 65 32 0 0
2025-06-22 18:09:02.542,0x280,DATA:41 9 192 43 8 0 19 0
2025-06-22 18:09:02.547,0x288,DATA:213 169 59 29 0 82 231 9
2025-06-22 18:09:02.547,0x280,DATA:41 9 177 43 8 0 19 0
2025-06-22 18:09:02.555,0x288,DATA:17 169 59 29 0 82 231 9
2025-06-22 18:09:02.555,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.562,0x280,DATA:41 4 151 43 7 0 19 0
2025-06-22 18:09:02.570,0x288,DATA:17 169 59 29 0 82 231 9
2025-06-22 18:09:02.570,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.576,0x288,DATA:17 169 59 29 0 82 231 9
2025-06-22 18:09:02.582,0x488,DATA:227 0 7 114 166 0 0 48
2025-06-22 18:09:02.582,0x470,DATA:0 0 50 0 2
2025-06-22 18:09:02.582,0x280,DATA:41 0 32 43 0 0 19 0
2025-06-22 18:09:02.593,0x288,DATA:81 169 59 29 0 82 231 9
2025-06-22 18:09:02.593,0x320,DATA:4 0 21 248 28 128 30 0
2025-06-22 18:09:02.597,0x280,DATA:41 0 228 42 0 0 19 0
2025-06-22 18:09:02.603,0x288,DATA:81 169 59 29 0 82 231 9
2025-06-22 18:09:02.604,0x280,DATA:41 0 198 42 0 0 19 0
2025-06-22 18:09:02.611,0x288,DATA:81 169 59 29 0 82 231 9
2025-06-22 18:09:02.611,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.611,0x280,DATA:41 0 198 42 0 0 19 0
2025-06-22 18:09:02.618,0x288,DATA:81 169 59 29 0 82 231 9
2025-06-22 18:09:02.624,0x380,DATA:0 138 0 0 128 0 0 18
2025-06-22 18:09:02.631,0x280,DATA:41 0 147 42 0 0 19 0
2025-06-22 18:09:02.632,0x288,DATA:143 169 59 29 0 82 231 9
2025-06-22 18:09:02.638,0x380,DATA:0 138 0 0 128 0 0 19
2025-06-22 18:09:02.642,0x280,DATA:41 0 138 42 0 0 19 0
2025-06-22 18:09:02.642,0x288,DATA:143 169 59 29 0 82 231 9
2025-06-22 18:09:02.646,0x380,DATA:0 138 0 0 128 0 0 19
2025-06-22 18:09:02.653,0x380,DATA:0 138 0 0 128 0 0 19
2025-06-22 18:09:02.653,0x480,DATA:89 0 224 142 0 0 2 53
2025-06-22 18:09:02.660,0x320,DATA:4 0 21 248 28 128 30 0
2025-06-22 18:09:02.665,0x280,DATA:41 0 96 42 0 0 19 0
2025-06-22 18:09:02.670,0x288,DATA:213 169 59 29 0 82 231 10
2025-06-22 18:09:02.670,0x380,DATA:0 138 0 0 128 0 0 20
2025-06-22 18:09:02.676,0x320,DATA:4 0 21 152 28 64 30 0
2025-06-22 18:09:02.681,0x280,DATA:41 0 117 42 0 0 19 0
2025-06-22 18:09:02.681,0x288,DATA:213 169 59 29 0 82 231 10
2025-06-22 18:09:02.687,0x280,DATA:41 0 116 42 0 0 19 0
2025-06-22 18:09:02.693,0x288,DATA:213 169 59 29 0 82 231 10
2025-06-22 18:09:02.693,0x380,DATA:0 138 0 0 128 0 0 20
2025-06-22 18:09:02.694,0x488,DATA:36 0 0 114 166 0 0 240
2025-06-22 18:09:02.701,0x280,DATA:41 0 149 42 0 0 19 0
2025-06-22 18:09:02.708,0x288,DATA:213 169 59 29 0 82 231 10
2025-06-22 18:09:02.708,0x380,DATA:0 138 0 0 128 0 0 20
2025-06-22 18:09:02.715,0x280,DATA:41 0 138 42 0 0 19 0
2025-06-22 18:09:02.721,0x288,DATA:17 169 59 29 0 82 231 10
2025-06-22 18:09:02.721,0x380,DATA:0 138 0 0 128 0 0 20
2025-06-22 18:09:02.722,0x288,DATA:17 169 59 29 0 82 231 10
2025-06-22 18:09:02.729,0x488,DATA:244 0 0 114 166 0 0 32
